categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto,modello,sport,colori_split
Scarpe Sportive,41.5,donna,NEW BALANCE,HESI LOW - Scarpe da basket - electric sky,77.99,119.99,https://www.zalando.it/new-balance-hesi-low-scarpe-da-basket-electric-sky-ne242a0o5-k11.html?size=41.5,HESI LOW,scarpe da basket,electric sky
Scarpe Sportive,41.5,donna,ASICS,GEL-ROCKET 11 - Scarpe da pallavolo - blue coast/white,66.99,74.99,https://www.zalando.it/asics-gel-rocket-11-scarpe-da-pallavolo-blue-coastwhite-as141a166-k12.html?size=41.5,GEL rocket 11,scarpe da pallavolo,blue coast/white
Scarpe Sportive,41.5,donna,ASICS,GEL-NIMBUS 27 - Sneakers basse - black/graphite grey,199.99,199.99,https://www.zalando.it/asics-gel-nimbus-27-scarpe-da-corsa-su-strada-blackgraphite-grey-as141a1af-q12.html?size=41.5,GEL nimbus 27,sneakers basse,black/graphite grey
Scarpe Sportive,41.5,donna,ASICS,GEL-CUMULUS 26 - Scarpe da corsa su strada - black safety yellow,120.0,160.0,https://www.zalando.it/asics-gel-cumulus-26-scarpe-running-neutre-black-safety-yellow-as141a18c-q12.html?size=41.5,GEL cumulus 26,scarpe da corsa su strada,black safety yellow
Scarpe Sportive,41.5,donna,NEW BALANCE,FRESH FOAM X MORE V5 - Scarpe da corsa su strada - black,169.99,169.99,https://www.zalando.it/new-balance-fresh-foam-x-more-v5-scarpe-running-neutre-black-ne241a0h1-q11.html?size=41.5,FRESH FOAM X MORE V5,scarpe da corsa su strada,black
Scarpe Sportive,41.5,donna,ASICS,GEL-CUMULUS 26 GTX - Scarpe da corsa su strada - black/stadium orange,134.95,169.95,https://www.zalando.it/asics-scarpe-running-neutre-blackstadium-orange-as141a19g-q11.html?size=41.5,GEL cumulus 26 gtx,scarpe da corsa su strada,black/stadium orange
Scarpe Sportive,41.5,donna,ASICS,COURT SLIDE 4 - Scarpe da tennis per tutte le superfici - light blue/blue coast,57.99,64.99,https://www.zalando.it/asics-court-slide-4-scarpe-da-tennis-per-tutte-le-superfici-light-blueblue-coast-as141a19z-k11.html?size=41.5,COURT SLIDE 4,scarpe da tennis per tutte le superfici,light blue/blue coast
Scarpe Sportive,41.5,donna,ASICS,NOVABLAST 5 - Scarpe da corsa su strada - midnight/breeze,149.99,149.99,https://www.zalando.it/asics-novablast-5-scarpe-da-corsa-su-strada-midnightbreeze-as141a1a6-k11.html?size=41.5,NOVABLAST 5,scarpe da corsa su strada,midnight/breeze
Scarpe Sportive,41.5,donna,NEW BALANCE,FURON PRO FG V7+. - Scarpe da calcetto con tacchetti - black white,161.0,230.0,https://www.zalando.it/new-balance-furon-pro-fg-v7-scarpe-da-calcetto-con-tacchetti-black-white-ne244a00v-q11.html?size=41.5,FURON PRO FG V7+.,scarpe da calcetto con tacchetti,black white
Scarpe Sportive,41.5,donna,ASICS,GEL-MISSION - Scarpe da camminata - black/carbon/phantom,69.99,69.99,https://www.zalando.it/asics-gel-mission-scarpe-da-camminata-blackcarbonphantom-as141a190-q11.html?size=41.5,GEL mission,scarpe da camminata,black/carbon/phantom
Scarpe Sportive,41.5,donna,ASICS,GT-1000 13 - Scarpe da corsa su strada - black/breeze,129.99,129.99,https://www.zalando.it/asics-gt-1000-13-scarpe-da-corsa-su-strada-blackbreeze-as141a18x-q13.html?size=41.5,GT 1000 13,scarpe da corsa su strada,black/breeze
Scarpe Sportive,41.5,donna,NEW BALANCE,FRESH FOAM X EVOZ V4 - Scarpe da corsa su strada - sea salt,129.99,129.99,https://www.zalando.it/new-balance-fresh-foam-x-evoz-v4-scarpe-da-corsa-su-strada-sea-salt-ne241a0hd-a11.html?size=41.5,FRESH FOAM X EVOZ V4,scarpe da corsa su strada,sea salt
Scarpe Sportive,41.5,donna,NEW BALANCE,GAROÉ V2 - Sneakers basse - black,119.99,119.99,https://www.zalando.it/new-balance-garoe-v2-scarpe-da-trail-running-black-ne241a0hf-q11.html?size=41.5,GAROÉ V2,sneakers basse,black
Scarpe Sportive,41.5,donna,NEW BALANCE,FRESH FOAM X HIERRO V8 - Scarpe da trail running - black,160.0,160.0,https://www.zalando.it/new-balance-fresh-foam-x-hierro-v8-scarpe-da-trail-running-black-ne241a0eh-q15.html?size=41.5,FRESH FOAM X HIERRO V8,scarpe da trail running,black
Scarpe Sportive,41.5,donna,ASICS,GEL-RESOLUTION - Scarpe da corsa su strada - purple oxide rose gold,135.99,159.99,https://www.zalando.it/asics-gel-resolution-scarpe-da-corsa-su-strada-purple-oxide-rose-gold-as141a19y-i11.html?size=41.5,GEL resolution,scarpe da corsa su strada,purple oxide rose gold
Scarpe Sportive,41.5,donna,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - birch/energy aqua,199.95,199.95,https://www.zalando.it/asics-gel-kayano-31-scarpe-da-corsa-su-strada-birchenergy-aqua-as141a18w-a12.html?size=41.5,GEL kayano 31,scarpe da corsa su strada,birch/energy aqua
Scarpe Sportive,41.5,donna,ASICS,NOVABLAST 5 - Scarpe da corsa su strada - pure aqua/seal grey,149.99,149.99,https://www.zalando.it/asics-scarpe-running-neutre-pure-aquaseal-grey-as141a1a6-k12.html?size=41.5,NOVABLAST 5,scarpe da corsa su strada,pure aqua/seal grey
Scarpe Sportive,41.5,donna,NEW BALANCE,480 UNISEX - Scarpe da basket - varsity gold,54.99,99.99,https://www.zalando.it/new-balance-480-unisex-sneakers-basse-varsity-gold-ne215o05f-e11.html?size=41.5,480 UNISEX,scarpe da basket,varsity gold
Scarpe Sportive,41.5,donna,ASICS,GEL-CUMULUS 25 - Scarpe da corsa su strada - light garnet/pale apricot,255.0,255.0,https://www.zalando.it/asics-gel-cumulus-25-scarpe-running-neutre-light-garnetpale-apricot-as141a0y2-t11.html?size=41.5,GEL cumulus 25,scarpe da corsa su strada,light garnet/pale apricot
Scarpe Sportive,41.5,donna,NEW BALANCE,480 UNISEX - Scarpe da basket - white,90.0,114.0,https://www.zalando.it/new-balance-480-unisex-sneakers-basse-white-ne215o05f-a12.html?size=41.5,480 UNISEX,scarpe da basket,white
Scarpe Sportive,41.5,donna,ASICS,GEL-ROCKET 11 - Scarpe da pallavolo - black/pure silver,66.99,74.99,https://www.zalando.it/asics-gel-rocket-11-scarpe-da-pallavolo-blackpure-silver-as141a166-q13.html?size=41.5,GEL rocket 11,scarpe da pallavolo,black/pure silver
Scarpe Sportive,41.5,donna,ASICS,COURT SLIDE 4 - Scarpe da tennis per tutte le superfici - white/indigo fog,57.99,64.99,https://www.zalando.it/asics-court-slide-4-scarpe-da-tennis-per-tutte-le-superfici-whiteindigo-fog-as141a19z-a11.html?size=41.5,COURT SLIDE 4,scarpe da tennis per tutte le superfici,white/indigo fog
Scarpe Sportive,41.5,donna,ASICS,UPCOURT 6 - Scarpe da pallavolo - white/blue coast,57.99,64.99,https://www.zalando.it/asics-upcourt-6-scarpe-da-tennis-per-tutte-le-superfici-whiteblue-coast-as141a18f-a12.html?size=41.5,UPCOURT 6,scarpe da pallavolo,white/blue coast
Scarpe Sportive,41.5,donna,NEW BALANCE,HESI LOW - Scarpe da basket - oyster white,59.99,119.99,https://www.zalando.it/new-balance-hesi-low-v2-scarpe-da-basket-oyster-white-ne242a0o5-a11.html?size=41.5,HESI LOW,scarpe da basket,oyster white
Scarpe Sportive,41.5,donna,ASICS,GEL-ROCKET 11 - Scarpe da pallavolo - white/pure silver,74.99,74.99,https://www.zalando.it/asics-gel-rocket-11-scarpe-da-pallavolo-whitepure-silver-as141a166-a12.html?size=41.5,GEL rocket 11,scarpe da pallavolo,white/pure silver
Scarpe Sportive,41.5,donna,ASICS,GEL-DEDICATE 8 CLAY - da tennis per terra battuta - white pure silver,67.5,75.0,https://www.zalando.it/asics-scarpe-primi-passi-white-pure-silver-as141a170-d11.html?size=41.5,GEL dedicate 8 clay,da tennis per terra battuta,white pure silver
Scarpe Sportive,41.5,donna,NEW BALANCE,TEKELA MAGIQUE - Scarpe da calcetto con tacchetti - black white,90.0,90.0,https://www.zalando.it/new-balance-regalo-per-nascita-black-white-ne244a00w-q11.html?size=41.5,TEKELA MAGIQUE,scarpe da calcetto con tacchetti,black white
Scarpe Sportive,41.5,donna,NEW BALANCE,480 UNISEX - Scarpe da basket - white/light grey,89.99,99.99,https://www.zalando.it/new-balance-480-unisex-sneakers-basse-whitelight-grey-ne215o05f-a13.html?size=41.5,480 UNISEX,scarpe da basket,white/light grey
Scarpe Sportive,41.5,donna,NEW BALANCE,TEKELA MAGIA FG V4 - Scarpe da calcetto con tacchetti - black red,150.0,150.0,https://www.zalando.it/new-balance-tekela-magia-fg-v4-scarpe-da-calcetto-con-tacchetti-black-red-ne244a01h-q11.html?size=41.5,TEKELA MAGIA FG V4,scarpe da calcetto con tacchetti,black red
Scarpe Sportive,41.5,donna,ASICS,GEL-DEDICATE 8 - Scarpe da tennis per tutte le superfici - white/pure silver,74.99,74.99,https://www.zalando.it/asics-gel-dedicate-8-scarpe-da-tennis-per-tutte-le-superfici-whitepure-silver-as141a0yz-a11.html?size=41.5,GEL dedicate 8,scarpe da tennis per tutte le superfici,white/pure silver
Scarpe Sportive,41.5,donna,ASICS,GEL-DEDICATE 8 - Scarpe da padel - white/pure silver,74.99,74.99,https://www.zalando.it/asics-gel-dedicate-8-scarpe-da-padel-whitepure-silver-as141a174-a11.html?size=41.5,GEL dedicate 8,scarpe da padel,white/pure silver
Scarpe Sportive,41.5,donna,NEW BALANCE,480 UNISEX - Scarpe da basket - white,89.99,99.99,https://www.zalando.it/new-balance-480l-unisex-sneakers-basse-white-ne215o05f-q13.html?size=41.5,480 UNISEX,scarpe da basket,white
Scarpe Sportive,41.5,donna,ASICS,PATRIOT 13 - Scarpe da corsa su strada - black/white,64.99,64.99,https://www.zalando.it/asics-patriot-13-scarpe-running-neutre-blackwhite-as141a0w9-q13.html?size=41.5,PATRIOT 13,scarpe da corsa su strada,black/white
Scarpe Sportive,41.5,donna,ASICS,GEL-RESOLUTION X CLAY - da tennis per terra battuta - ube white,160.0,160.0,https://www.zalando.it/asics-sneakers-basse-ube-white-as111a035-i11.html?size=41.5,GEL resolution x clay,da tennis per terra battuta,ube white
Scarpe Sportive,41.5,donna,ASICS,JOLT 5 - Scarpe da corsa su strada - black/white,59.99,59.99,https://www.zalando.it/asics-jolt-5-scarpe-da-corsa-su-strada-blackwhite-as141a1ak-q11.html?size=41.5,JOLT 5,scarpe da corsa su strada,black/white
Scarpe Sportive,41.5,donna,ASICS,GEL-DEDICATE 8 CLAY - da tennis per terra battuta - white/indigo fog,66.99,74.99,https://www.zalando.it/asics-gel-dedicate-8-clay-da-tennis-per-terra-battuta-whiteindigo-fog-as141a0z7-a12.html?size=41.5,GEL dedicate 8 clay,da tennis per terra battuta,white/indigo fog
Scarpe Sportive,41.5,donna,ASICS,GEL-CHALLENGER 14 CLAY - da tennis per terra battuta - light ube indigo fog,108.0,120.0,https://www.zalando.it/asics-sneakers-basse-light-ube-indigo-fog-as111a038-i11.html?size=41.5,GEL challenger 14 clay,da tennis per terra battuta,light ube indigo fog
Scarpe Sportive,41.5,donna,ASICS,JOLT 5 - Scarpe da corsa su strada - white,59.99,59.99,https://www.zalando.it/asics-jolt-5-scarpe-da-corsa-su-strada-white-as141a1ak-a11.html?size=41.5,JOLT 5,scarpe da corsa su strada,white
Scarpe Sportive,41.5,donna,NEW BALANCE,480 UNISEX - Scarpe da basket - dark mushroom,99.99,99.99,https://www.zalando.it/new-balance-480l-unisex-sneakers-basse-dark-mushroom-ne215o05f-b11.html?size=41.5,480 UNISEX,scarpe da basket,dark mushroom
Scarpe Sportive,41.5,donna,ASICS,BEYOND FF MT - Scarpe da pallavolo - blanc,115.0,130.0,https://www.zalando.it/asics-sneakers-basse-blanc-as141a1az-a11.html?size=41.5,BEYOND FF MT,scarpe da pallavolo,blanc
Scarpe Sportive,41.5,donna,ASICS,GEL-DEDICATE 8 - Scarpe da tennis per tutte le superfici - white/indigo fog,66.99,74.99,https://www.zalando.it/asics-gel-dedicate-8-scarpe-da-tennis-per-tutte-le-superfici-whiteindigo-fog-as141a0yz-a13.html?size=41.5,GEL dedicate 8,scarpe da tennis per tutte le superfici,white/indigo fog
Scarpe Sportive,41.5,donna,ASICS,GEL-TACTIC 12 - Scarpe da pallavolo - white/pure silver,98.99,109.99,https://www.zalando.it/asics-gel-tactic-12-scarpe-da-pallavolo-whitepure-silver-as141a165-a13.html?size=41.5,GEL tactic 12,scarpe da pallavolo,white/pure silver
Scarpe Sportive,41.5,donna,ASICS,SOLUTION SPEED FF 3 CLAY - da tennis per terra battuta - light ube/indigo fog,126.99,149.99,https://www.zalando.it/asics-solution-speed-ff-3-clay-da-tennis-per-terra-battuta-light-ubeindigo-fog-as141a17o-i11.html?size=41.5,SOLUTION SPEED FF 3 CLAY,da tennis per terra battuta,light ube/indigo fog
Scarpe Sportive,41.5,donna,ASICS,JOLT 5 - Scarpe da corsa su strada - midnight/light ube,59.99,59.99,https://www.zalando.it/asics-jolt-5-scarpe-da-corsa-su-strada-midnightlight-ube-as141a1ak-k11.html?size=41.5,JOLT 5,scarpe da corsa su strada,midnight/light ube
Scarpe Sportive,41.5,donna,ASICS,GT-2000 12 GTX - Scarpe da corsa su strada - watershed rose stadium orange,145.0,170.0,https://www.zalando.it/asics-regalo-per-nascita-watershed-rose-stadium-orange-as141a19u-j11.html?size=41.5,GT 2000 12 gtx,scarpe da corsa su strada,watershed rose stadium orange
Scarpe Sportive,41.5,donna,ASICS,GEL-MISSION - Scarpa da hiking - black carbon phantom,69.99,69.99,https://www.zalando.it/asics-gel-mission-pantaloni-blackcarbonphantom-as142a17u-q11.html?size=41.5,GEL mission,scarpa da hiking,black carbon phantom
Scarpe Sportive,41.5,donna,ASICS,GEL-DEDICATE 8 - Scarpe da padel - purple oxide/white,66.99,74.99,https://www.zalando.it/asics-gel-dedicate-8-scarpe-da-padel-purple-oxidewhite-as141a174-i12.html?size=41.5,GEL dedicate 8,scarpe da padel,purple oxide/white
Scarpe Sportive,41.5,donna,ASICS,MATFLEX 7 WRESTLING SHOE UNISEX - Scarpe da allenamento - black/white,74.99,74.99,https://www.zalando.it/asics-matflex-7-wrestling-boxing-shoe-unisex-scarpe-da-allenamento-blackwhite-as144a029-q11.html?size=41.5,MATFLEX 7 WRESTLING SHOE UNISEX,scarpe da allenamento,black/white
Scarpe Sportive,41.5,donna,ASICS,JOLT 4 - Scarpe da corsa su strada - black/white,59.99,59.99,https://www.zalando.it/asics-jolt-4-scarpe-running-neutre-blackwhite-as141a0xj-q12.html?size=41.5,JOLT 4,scarpe da corsa su strada,black/white
Scarpe Sportive,41.5,donna,ASICS,GAME  - Scarpe da tennis per tutte le superfici - indigo fog/white,80.99,89.99,https://www.zalando.it/asics-game-scarpe-da-tennis-per-tutte-le-superfici-indigo-fogwhite-as141a1a1-k11.html?size=41.5,GAME,scarpe da tennis per tutte le superfici,indigo fog/white
Scarpe Sportive,41.5,donna,ASICS,GEL-EXCITE 10 - Scarpe da corsa su strada - white/light ube,89.99,89.99,https://www.zalando.it/asics-gel-excite-10-scarpe-da-corsa-su-strada-whitelight-ube-as141a10f-a11.html?size=41.5,GEL excite 10,scarpe da corsa su strada,white/light ube
Scarpe Sportive,41.5,donna,ASICS,GAME FF CLAY/OC - da tennis per terra battuta - indigo fog/white,80.99,89.99,https://www.zalando.it/asics-game-clay-da-tennis-per-terra-battuta-indigo-fogwhite-as141a1a3-k11.html?size=41.5,GAME FF CLAY/OC,da tennis per terra battuta,indigo fog/white
Scarpe Sportive,41.5,donna,ASICS,GEL-NIMBUS 27 TR - Scarpe da corsa su strada - nature bathing guava,199.99,199.99,https://www.zalando.it/asics-scarpe-running-neutre-nature-bathing-guava-as141a1aj-j11.html?size=41.5,GEL nimbus 27 tr,scarpe da corsa su strada,nature bathing guava
Scarpe Sportive,41.5,donna,ASICS,GAME FF CLAY/OC - da tennis per terra battuta - white pure silver,90.0,90.0,https://www.zalando.it/asics-game-clay-da-tennis-per-terra-battuta-white-pure-silver-as141a1a3-a12.html?size=41.5,GAME FF CLAY/OC,da tennis per terra battuta,white pure silver
Scarpe Sportive,41.5,donna,ASICS,GEL-EXCITE 10 - Scarpe da corsa su strada - breeze/neutral pink,89.99,89.99,https://www.zalando.it/asics-gel-excite-10-scarpe-da-corsa-su-strada-breezeneutral-pink-as141a10f-j12.html?size=41.5,GEL excite 10,scarpe da corsa su strada,breeze/neutral pink
Scarpe Sportive,41.5,donna,ASICS,GAME  - Scarpe da tennis per tutte le superfici - white/blue coast,80.99,89.99,https://www.zalando.it/asics-game-scarpe-da-tennis-per-tutte-le-superfici-whiteblue-coast-as141a1a1-a11.html?size=41.5,GAME,scarpe da tennis per tutte le superfici,white/blue coast
Scarpe Sportive,41.5,donna,NEW BALANCE,FURON TEAM FG V8. - Scarpe da calcio con tacchetti - white red,90.0,90.0,https://www.zalando.it/new-balance-sneakers-alte-white-red-ne244a01i-a11.html?size=41.5,FURON TEAM FG V8.,scarpe da calcio con tacchetti,white red
Scarpe Sportive,41.5,donna,ASICS,COURT FF 3 - da tennis per terra battuta - indigo/fog white,151.99,189.99,https://www.zalando.it/asics-court-ff-3-da-tennis-per-terra-battuta-indigo-fog-white-as141a1a2-k11.html?size=41.5,COURT FF 3,da tennis per terra battuta,indigo/fog white
Scarpe Sportive,41.5,donna,ASICS,SNAPDOWN 4 WRESTLING SHOE UNISEX - Scarpe da allenamento - black/white,89.99,89.99,https://www.zalando.it/asics-snapdown-4-wrestling-boxing-shoe-unisex-scarpe-da-allenamento-blackwhite-as144a02a-q11.html?size=41.5,SNAPDOWN 4 WRESTLING SHOE UNISEX,scarpe da allenamento,black/white
Scarpe Sportive,41.5,donna,ASICS,GEL-TASK MT 4 - Scarpe da pallamano - white/blue coast,89.99,99.99,https://www.zalando.it/asics-gel-task-mt-4-scarpe-da-pallamano-whiteblue-coast-as141a18g-a12.html?size=41.5,GEL task mt 4,scarpe da pallamano,white/blue coast
Scarpe Sportive,41.5,donna,ASICS,GEL-DEDICATE 8 - Scarpe da tennis per tutte le superfici - light blue/blue coast,66.99,74.99,https://www.zalando.it/asics-gel-dedicate-8-scarpe-da-tennis-per-tutte-le-superfici-light-blueblue-coast-as141a0yz-k12.html?size=41.5,GEL dedicate 8,scarpe da tennis per tutte le superfici,light blue/blue coast
Scarpe Sportive,41.5,donna,NEW BALANCE,TEKELA MAGIA V4 - Scarpe da calcio con tacchetti - black red,150.0,150.0,https://www.zalando.it/new-balance-scarpe-skate-black-red-ne244a01m-q11.html?size=41.5,TEKELA MAGIA V4,scarpe da calcio con tacchetti,black red
Scarpe Sportive,41.5,donna,ASICS,MATCONTROL 3 WRESTLING SHOE UNISEX - Scarpe da allenamento - black/pure silver,99.99,99.99,https://www.zalando.it/asics-matcontrol-3-wrestling-boxing-shoe-unisex-scarpe-da-allenamento-blackpure-silver-as144a02b-q11.html?size=41.5,MATCONTROL 3 WRESTLING SHOE UNISEX,scarpe da allenamento,black/pure silver
Scarpe Sportive,41.5,donna,ASICS,GEL-CUMULUS 27 - Scarpe da corsa su strada - white lake grey,159.99,159.99,https://www.zalando.it/asics-gel-cumulus-27-scarpe-da-corsa-su-strada-white-lake-grey-as141a1am-a11.html?size=41.5,GEL cumulus 27,scarpe da corsa su strada,white lake grey
Scarpe Sportive,41.5,donna,ASICS,GAME FF  - Scarpe da padel - white/purple oxide,80.99,89.99,https://www.zalando.it/asics-game-ff-scarpe-da-padel-whitepurple-oxide-as141a1a4-a11.html?size=41.5,GAME FF,scarpe da padel,white/purple oxide
Scarpe Sportive,41.5,donna,ASICS,GEL CHALLENGER 14  - Scarpe da padel - dark ube/rose gold,101.99,119.99,https://www.zalando.it/asics-gel-challenger-14-scarpe-da-padel-dark-uberose-gold-as141a0z0-i11.html?size=41.5,GEL CHALLENGER 14,scarpe da padel,dark ube/rose gold
Scarpe Sportive,41.5,donna,ASICS,PATRIOT 13 - Scarpe da corsa su strada - ube/lavender glow,64.99,64.99,https://www.zalando.it/asics-patriot-13-scarpe-da-corsa-su-strada-ubelavender-glow-as141a0w9-i13.html?size=41.5,PATRIOT 13,scarpe da corsa su strada,ube/lavender glow
Scarpe Sportive,41.5,donna,ASICS,GEL-CONTEND 9 - Scarpe da corsa su strada - ube/coral reef,69.99,69.99,https://www.zalando.it/asics-gel-contend-9-scarpe-da-corsa-su-strada-ubecoral-reef-as141a197-i12.html?size=41.5,GEL contend 9,scarpe da corsa su strada,ube/coral reef
Scarpe Sportive,41.5,donna,ASICS,GAME FF  - Scarpe da padel - purple oxide/white,80.99,89.99,https://www.zalando.it/asics-game-ff-scarpe-da-padel-purple-oxidewhite-as141a1a4-i11.html?size=41.5,GAME FF,scarpe da padel,purple oxide/white
Scarpe Sportive,41.5,donna,ASICS,GEL CHALLENGER 14 CLAY - da tennis per terra battuta - white/blue coast,101.99,119.99,https://www.zalando.it/asics-gel-challenger-14-da-tennis-per-terra-battuta-whiteblue-coast-as141a0z3-a12.html?size=41.5,GEL CHALLENGER 14 CLAY,da tennis per terra battuta,white/blue coast
Scarpe Sportive,41.5,donna,ASICS,COURT 3 - Scarpe da tennis per tutte le superfici - indigo fog/white,151.99,189.99,https://www.zalando.it/asics-court-3-scarpe-da-tennis-per-tutte-le-superfici-indigo-fogwhite-as141a1a0-k11.html?size=41.5,COURT 3,scarpe da tennis per tutte le superfici,indigo fog/white
Scarpe Sportive,41.5,donna,ASICS,GEL-PULSE 16 - Scarpe da corsa su strada - black breeze,109.95,109.95,https://www.zalando.it/asics-sneakers-basse-black-breeze-as111a034-q11.html?size=41.5,GEL pulse 16,scarpe da corsa su strada,black breeze
Scarpe Sportive,41.5,donna,NEW BALANCE,FURON PRO FG V8 - Scarpe da calcetto con tacchetti - white red,150.0,150.0,https://www.zalando.it/new-balance-furon-pro-scarpe-da-calcetto-con-tacchetti-white-red-ne244a01f-a11.html?size=41.5,FURON PRO FG V8,scarpe da calcetto con tacchetti,white red
Scarpe Sportive,41.5,donna,ASICS,GEL-CONTEND 9 - Scarpe da corsa su strada - black/graphite grey,69.99,69.99,https://www.zalando.it/asics-gel-contend-9-scarpe-running-neutre-blackgraphite-grey-as141a197-q11.html?size=41.5,GEL contend 9,scarpe da corsa su strada,black/graphite grey
Scarpe Sportive,41.5,donna,ASICS,PATRIOT 13 - Scarpe da corsa su strada - black/frosted rose,64.99,64.99,https://www.zalando.it/asics-patriot-13-scarpe-running-neutre-blackfrosted-rose-as141a0w9-q12.html?size=41.5,PATRIOT 13,scarpe da corsa su strada,black/frosted rose
Scarpe Sportive,41.5,donna,ASICS,GEL-EXCITE 10 - Scarpe da corsa su strada - midnight coral reef,81.0,90.0,https://www.zalando.it/asics-gel-excite-10-scarpe-da-corsa-su-strada-midnight-coral-reef-as141a171-k11.html?size=41.5,GEL excite 10,scarpe da corsa su strada,midnight coral reef
Scarpe Sportive,41.5,donna,ASICS,GAME FF CLAY/OC - da tennis per terra battuta - white/blue coast,80.99,89.99,https://www.zalando.it/asics-game-clay-da-tennis-per-terra-battuta-whiteblue-coast-as141a1a3-a11.html?size=41.5,GAME FF CLAY/OC,da tennis per terra battuta,white/blue coast
Scarpe Sportive,41.5,donna,ASICS,PATRIOT 13 - Scarpe da corsa su strada - midnight/light ube,64.99,64.99,https://www.zalando.it/asics-patriot-13-scarpe-da-corsa-su-strada-midnightlight-ube-as141a0w9-k16.html?size=41.5,PATRIOT 13,scarpe da corsa su strada,midnight/light ube
Scarpe Sportive,41.5,donna,NEW BALANCE,FRESH FOAM X EVOZ V4 - Scarpe da corsa su strada - phantom,129.99,129.99,https://www.zalando.it/new-balance-fresh-foam-x-evoz-v4-scarpe-da-corsa-su-strada-phantom-ne241a0hd-q11.html?size=41.5,FRESH FOAM X EVOZ V4,scarpe da corsa su strada,phantom
Scarpe Sportive,41.5,donna,ASICS,SKY ELITE FF MT 3 - Scarpe da pallavolo - white/blue coast,152.99,169.99,https://www.zalando.it/asics-sky-elite-ff-mt-3-scarpe-da-pallavolo-whiteblue-coast-as141a18j-a12.html?size=41.5,SKY ELITE FF MT 3,scarpe da pallavolo,white/blue coast
Scarpe Sportive,41.5,donna,NEW BALANCE,FUELCELL PROPEL V5 - Sneakers basse - black,129.99,129.99,https://www.zalando.it/new-balance-fuelcell-propel-v5-scarpe-running-neutre-black-ne241a0ew-q13.html?size=41.5,FUELCELL PROPEL V5,sneakers basse,black
Scarpe Sportive,41.5,donna,ASICS,GEL-RESOLUTION X - Scarpe da tennis per tutte le superfici - ube white,135.99,159.99,https://www.zalando.it/asics-gel-resolution-x-scarpe-da-tennis-per-tutte-le-superfici-ube-white-as141a19w-i11.html?size=41.5,GEL resolution x,scarpe da tennis per tutte le superfici,ube white
Scarpe Sportive,41.5,donna,ASICS,GEL-CONTEND 9 - Scarpe da corsa su strada - indigo fog/light ube,69.99,69.99,https://www.zalando.it/asics-gel-contend-9-scarpe-da-corsa-su-strada-indigo-foglight-ube-as141a197-k12.html?size=41.5,GEL contend 9,scarpe da corsa su strada,indigo fog/light ube
Scarpe Sportive,41.5,donna,ASICS,GEL NIMBUS  - Scarpe da corsa su strada - illuminate mint / white,199.99,199.99,https://www.zalando.it/asics-gel-nimbus-sneakers-basse-illuminate-mint-white-as141a1ax-k11.html?size=41.5,GEL NIMBUS,scarpe da corsa su strada,illuminate mint / white
Scarpe Sportive,41.5,donna,ASICS,GEL-RESOLUTION X CLAY - da tennis per terra battuta - white/pure silver,135.99,159.99,https://www.zalando.it/asics-gel-resolution-x-clay-da-tennis-per-terra-battuta-white-pure-silver-as141a19x-a11.html?size=41.5,GEL resolution x clay,da tennis per terra battuta,white/pure silver
Scarpe Sportive,41.5,donna,ASICS,GEL-CONTEND 9 - Scarpe da corsa su strada - black/white,69.99,69.99,https://www.zalando.it/asics-gel-contend-9-scarpe-running-neutre-blackwhite-as141a197-q12.html?size=41.5,GEL contend 9,scarpe da corsa su strada,black/white
Scarpe Sportive,41.5,donna,ASICS,BLADE FF - Scarpe da pallavolo - light blue/blue coast,107.99,119.99,https://www.zalando.it/asics-blade-ff-scarpe-da-pallavolo-light-blueblue-coast-as141a16p-k11.html?size=41.5,BLADE FF,scarpe da pallavolo,light blue/blue coast
Scarpe Sportive,41.5,donna,ASICS,GEL-DEDICATE 8 CLAY - da tennis per terra battuta - light blue/blue coast,66.99,74.99,https://www.zalando.it/asics-gel-dedicate-8-clay-da-tennis-per-terra-battuta-light-blueblue-coast-as141a0z7-k12.html?size=41.5,GEL dedicate 8 clay,da tennis per terra battuta,light blue/blue coast
Scarpe Sportive,41.5,donna,ASICS,POWERBREAK FF - Scarpe da pallamano - light blue/blue coast,134.99,149.99,https://www.zalando.it/asics-powerbreak-ff-scarpe-da-pallamano-light-blueblue-coast-as141a18e-k11.html?size=41.5,POWERBREAK FF,scarpe da pallamano,light blue/blue coast
Scarpe Sportive,41.5,donna,NEW BALANCE,FRESH FOAM X EVOZ V4 - Scarpe da corsa su strada - white,129.99,129.99,https://www.zalando.it/new-balance-fresh-foam-x-evoz-v4-scarpe-da-corsa-su-strada-white-ne241a0hd-a12.html?size=41.5,FRESH FOAM X EVOZ V4,scarpe da corsa su strada,white
Scarpe Sportive,41.5,donna,ASICS,SKY ELITE FF 3 - Scarpe da pallavolo - white/blue coast,143.99,159.99,https://www.zalando.it/asics-sky-elite-ff-3-scarpe-da-pallavolo-whiteblue-coast-as141a18k-a13.html?size=41.5,SKY ELITE FF 3,scarpe da pallavolo,white/blue coast
